stock,open,high,low,close,timestamp
StockN,372.88,932.3,62.81,717.34,2025-04-25 06:42:25.405995563
StockB,317.58,728.12,249.54,399.56,2025-04-25 06:42:25.905995563
StockD,825.65,979.67,167.47,928.2,2025-04-25 06:42:26.405995563
StockS,446.62,799.26,322.71,501.55,2025-04-25 06:42:26.905995563
StockI,364.1,975.4,52.31,397.3,2025-04-25 06:42:27.405995563
StockA,476.59,990.79,368.34,613.79,2025-04-25 06:42:27.905995563
StockM,537.77,922.26,454.01,896.2,2025-04-25 06:42:28.405995563
StockY,474.94,963.67,467.28,623.19,2025-04-25 06:42:28.905995563
StockU,149.72,851.45,60.63,395.16,2025-04-25 06:42:29.405995563
StockM,319.32,592.93,19.72,535.44,2025-04-25 06:42:29.905995563
StockP,146.55,596.42,31,303.48,2025-04-25 06:42:30.405995563
StockU,449.93,800.49,158.69,669.73,2025-04-25 06:42:30.905995563
StockP,286.51,802.44,256.62,360.92,2025-04-25 06:42:31.405995563
StockY,250.95,886.41,10.35,700.4,2025-04-25 06:42:31.905995563
StockN,336.61,473.29,164.56,439.17,2025-04-25 06:42:32.405995563
StockE,202.01,879.82,9.54,825.85,2025-04-25 06:42:32.905995563
StockR,478.55,982.4,19.83,495.16,2025-04-25 06:42:33.405995563
StockO,672.25,988.75,428.78,946.34,2025-04-25 06:42:33.905995563
StockN,55.67,325.94,52.41,309.8,2025-04-25 06:42:34.405995563
StockV,781.67,936.22,243.71,931.14,2025-04-25 06:42:34.905995563
StockK,442.85,955.01,301.05,449.29,2025-04-25 06:42:35.405995563
StockI,451.65,708.09,269.65,545.18,2025-04-25 06:42:35.905995563
StockM,309.97,595.73,134.01,483.56,2025-04-25 06:42:36.405995563
StockE,254.52,643.36,217.89,590.11,2025-04-25 06:42:36.905995563
StockH,661.79,972.36,8.88,924.22,2025-04-25 06:42:37.405995563
StockO,801.01,968.31,742.03,889.44,2025-04-25 06:42:37.905995563
StockD,417.35,704.29,248.87,609.11,2025-04-25 06:42:38.405995563
StockE,728.14,930.23,308.41,804.88,2025-04-25 06:42:38.905995563
StockT,137.83,953.57,120.99,841.57,2025-04-25 06:42:39.405995563
StockQ,284.52,961.61,262.16,707.04,2025-04-25 06:42:39.905995563
StockC,138.21,990.42,50.86,782.03,2025-04-25 06:42:40.405995563
StockS,346.03,990.92,140.05,647.22,2025-04-25 06:42:40.905995563
StockE,536.57,834.1,317.71,723.35,2025-04-25 06:42:41.405995563
StockV,147.67,988.91,100.86,276.98,2025-04-25 06:42:41.905995563
StockG,185.49,609.85,172.09,284.21,2025-04-25 06:42:42.405995563
StockY,657.8,863.02,616.16,819.25,2025-04-25 06:42:42.905995563
StockG,33.49,342.07,21.25,90.77,2025-04-25 06:42:43.405995563
StockJ,240.92,442.59,5.89,368.46,2025-04-25 06:42:43.905995563
StockL,781.1,920.28,5.84,883.91,2025-04-25 06:42:44.405995563
StockW,702.29,890.17,352.17,787.85,2025-04-25 06:42:44.905995563
StockD,249.19,455.58,187.21,416.1,2025-04-25 06:42:45.405995563
StockJ,383.34,711.73,350.54,531.53,2025-04-25 06:42:45.905995563
StockW,430.67,941.38,108.02,493.45,2025-04-25 06:42:46.405995563
StockU,372.72,758.73,340.38,542.69,2025-04-25 06:42:46.905995563
StockH,489.51,876.14,134.93,697.51,2025-04-25 06:42:47.405995563
StockW,488.72,853.14,374.18,764.26,2025-04-25 06:42:47.905995563
StockE,63.37,374.1,27.74,113.75,2025-04-25 06:42:48.405995563
StockB,466.39,995.86,118.04,910.14,2025-04-25 06:42:48.905995563
StockK,477.54,950.88,128.03,693.85,2025-04-25 06:42:49.405995563
StockY,314.83,915.29,255.41,849.49,2025-04-25 06:42:49.905995563
StockU,319.46,766.92,124.91,699.73,2025-04-25 06:42:50.405995563
StockN,705.01,807.67,588.01,776.37,2025-04-25 06:42:50.905995563
StockU,210.78,923.46,42.75,511.4,2025-04-25 06:42:51.405995563
StockH,316.57,723.55,228.92,417.46,2025-04-25 06:42:51.905995563
StockG,39.14,970.44,5.18,82.31,2025-04-25 06:42:52.405995563
StockC,78.45,916.21,73.2,494.38,2025-04-25 06:42:52.905995563
StockX,195.08,962.09,153.5,367.46,2025-04-25 06:42:53.405995563
StockQ,428.49,813.72,280.22,791.15,2025-04-25 06:42:53.905995563
StockC,366.46,899.06,93.96,396.01,2025-04-25 06:42:54.405995563
StockL,135.51,919.46,129.25,615.45,2025-04-25 06:42:54.905995563
StockO,296.96,984.96,252.79,905.73,2025-04-25 06:42:55.405995563
StockQ,524.4,928.82,2.04,552.55,2025-04-25 06:42:55.905995563
StockY,135.44,963.11,39.59,590.86,2025-04-25 06:42:56.405995563
StockJ,908.25,983.63,107.08,978.51,2025-04-25 06:42:56.905995563
StockL,894.32,996.14,687.59,896.57,2025-04-25 06:42:57.405995563
StockM,455.48,721.93,264.28,457.98,2025-04-25 06:42:57.905995563
StockW,280.47,634.76,267.18,465.45,2025-04-25 06:42:58.405995563
StockJ,416.7,965.94,406.73,420.36,2025-04-25 06:42:58.905995563
StockN,198.86,713.27,44.65,453.63,2025-04-25 06:42:59.405995563
StockD,279.91,546.04,134.82,336.42,2025-04-25 06:42:59.905995563
StockC,475.63,862.71,396.9,821.84,2025-04-25 06:43:00.405995563
StockG,497.88,861.75,242.21,514.42,2025-04-25 06:43:00.905995563
StockU,357.19,854.99,70.85,791.11,2025-04-25 06:43:01.405995563
StockP,57.98,951.75,26.27,685.24,2025-04-25 06:43:01.905995563
StockW,652.27,962.58,607.22,783.72,2025-04-25 06:43:02.405995563
StockK,588.04,825.94,256.77,812.58,2025-04-25 06:43:02.905995563
StockV,451.83,776.06,195.3,731.83,2025-04-25 06:43:03.405995563
StockV,240.75,600.64,233.22,500.77,2025-04-25 06:43:03.905995563
StockB,382.13,917.04,65.62,835.04,2025-04-25 06:43:04.405995563
StockK,345.5,512.63,178.93,489.4,2025-04-25 06:43:04.905995563
StockP,278.06,835.56,233.54,785.78,2025-04-25 06:43:05.405995563
StockV,385.5,764.18,155.39,423.81,2025-04-25 06:43:05.905995563
StockL,331.17,995.71,157.78,447.69,2025-04-25 06:43:06.405995563
StockE,466.96,959.91,257.71,669.95,2025-04-25 06:43:06.905995563
StockV,254.74,347.58,66.62,322.09,2025-04-25 06:43:07.405995563
StockJ,610.4,740.53,433.64,626.77,2025-04-25 06:43:07.905995563
StockI,566.34,877.43,384.62,781.64,2025-04-25 06:43:08.405995563
StockY,678.39,983.9,337.59,873.03,2025-04-25 06:43:08.905995563
StockQ,271.29,791.02,189.54,309.82,2025-04-25 06:43:09.405995563
StockC,596.94,885.21,505.63,676.13,2025-04-25 06:43:09.905995563
StockY,607.33,988.91,159.1,860.73,2025-04-25 06:43:10.405995563
StockV,527.08,914.46,280.78,547.73,2025-04-25 06:43:10.905995563
StockT,278.59,714.84,252.44,384.52,2025-04-25 06:43:11.405995563
StockU,15.28,983.05,11.11,834.92,2025-04-25 06:43:11.905995563
StockC,394.09,884.98,207.71,704.85,2025-04-25 06:43:12.405995563
StockH,783.14,978.64,637.61,880.81,2025-04-25 06:43:12.905995563
StockV,524.33,962.06,455.12,786.14,2025-04-25 06:43:13.405995563
StockH,808.55,845.5,56.3,843.89,2025-04-25 06:43:13.905995563
StockY,207.61,471.64,109.35,362.83,2025-04-25 06:43:14.405995563
StockG,345.2,938.26,302.75,645.16,2025-04-25 06:43:14.905995563
StockR,679.32,971.49,497.4,932.4,2025-04-25 06:43:15.405995563
StockE,599.26,982.37,65.76,670.51,2025-04-25 06:43:15.905995563
StockK,698.73,933.4,143.29,795.68,2025-04-25 06:43:16.405995563
StockC,697.29,792.28,445.03,755.88,2025-04-25 06:43:16.905995563
StockM,380.64,740.71,234.95,466.9,2025-04-25 06:43:17.405995563
StockN,288.7,557.83,114,469.78,2025-04-25 06:43:17.905995563
StockG,332.16,863.79,133.04,655.23,2025-04-25 06:43:18.405995563
StockI,227.17,646.8,198.22,613.78,2025-04-25 06:43:18.905995563
StockH,745.38,957.26,408.25,793.14,2025-04-25 06:43:19.405995563
StockH,649.35,774.69,511.17,695.96,2025-04-25 06:43:19.905995563
StockD,273.2,541.74,273.1,431.59,2025-04-25 06:43:20.405995563
StockI,628.04,936.26,473.99,776.04,2025-04-25 06:43:20.905995563
StockM,657.9,964.5,632.75,963.24,2025-04-25 06:43:21.405995563
StockP,440.01,957.51,88.51,555.97,2025-04-25 06:43:21.905995563
StockK,473.86,865.15,290.3,654.4,2025-04-25 06:43:22.405995563
StockX,416.84,722.68,30.79,421.52,2025-04-25 06:43:22.905995563
StockR,513.2,815.1,29.1,648.19,2025-04-25 06:43:23.405995563
StockB,827.17,976.13,672.58,862.85,2025-04-25 06:43:23.905995563
StockK,661.13,998.19,21.6,664.09,2025-04-25 06:43:24.405995563
StockC,396.75,699.8,142.13,428.12,2025-04-25 06:43:24.905995563
StockP,98.63,912.33,76.76,278.49,2025-04-25 06:43:25.405995563
StockB,540.64,927.9,241.99,730.72,2025-04-25 06:43:25.905995563
StockO,256.33,874.17,44.88,867.82,2025-04-25 06:43:26.405995563
StockF,168.64,856.61,88.49,494.21,2025-04-25 06:43:26.905995563
StockN,494.64,695.69,142.18,637.61,2025-04-25 06:43:27.405995563
StockZ,195.81,627.24,151.55,272.59,2025-04-25 06:43:27.905995563
StockQ,273.4,784.62,250.12,410.41,2025-04-25 06:43:28.405995563
StockQ,744.4,759.06,220.36,757.67,2025-04-25 06:43:28.905995563
StockY,264.28,762.2,145.6,724.68,2025-04-25 06:43:29.405995563
StockO,548.42,856.34,184.12,657.5,2025-04-25 06:43:29.905995563
StockY,338.33,708.7,311.86,682,2025-04-25 06:43:30.405995563
StockQ,749.12,904.17,308.07,785.83,2025-04-25 06:43:30.905995563
StockA,453.86,634.13,435.98,565.81,2025-04-25 06:43:31.405995563
StockH,427.24,795.09,13.33,671.76,2025-04-25 06:43:31.905995563
StockO,31.7,573.51,5.43,139.97,2025-04-25 06:43:32.405995563
StockN,326.03,515.95,285.86,455,2025-04-25 06:43:32.905995563
StockN,373.23,908.13,241.93,602.18,2025-04-25 06:43:33.405995563
StockY,509.84,924.42,145.34,698.33,2025-04-25 06:43:33.905995563
StockP,499.65,774.93,64.16,741.69,2025-04-25 06:43:34.405995563
StockM,640.8,986.52,593.39,652.83,2025-04-25 06:43:34.905995563
StockA,151.07,419.44,110.93,227.6,2025-04-25 06:43:35.405995563
StockD,730.09,988.43,24.02,889,2025-04-25 06:43:35.905995563
StockO,327.35,969.32,178.61,770.83,2025-04-25 06:43:36.405995563
StockQ,86.37,566.47,73.82,492.03,2025-04-25 06:43:36.905995563
StockU,165.6,489.11,134.9,375.63,2025-04-25 06:43:37.405995563
StockQ,257.19,543.36,143.82,300.45,2025-04-25 06:43:37.905995563
StockP,682.04,862.81,323.52,783.98,2025-04-25 06:43:38.405995563
StockQ,471.15,960.52,117.92,891.78,2025-04-25 06:43:38.905995563
StockT,328.49,901.15,182.25,783.93,2025-04-25 06:43:39.405995563
StockI,496.18,882.05,103.19,552.15,2025-04-25 06:43:39.905995563
StockI,168.52,930.48,147.16,814.66,2025-04-25 06:43:40.405995563
StockD,766.96,933.41,451.12,833.37,2025-04-25 06:43:40.905995563
StockM,635.45,801.72,442.93,669.95,2025-04-25 06:43:41.405995563
StockS,154,959.15,19.71,729.23,2025-04-25 06:43:41.905995563
StockR,285.87,694.49,183.19,513.71,2025-04-25 06:43:42.405995563
StockM,399.18,649.16,364.33,538.36,2025-04-25 06:43:42.905995563
StockA,157.47,321.77,69.75,320.77,2025-04-25 06:43:43.405995563
StockI,298.8,821.44,22.98,345.96,2025-04-25 06:43:43.905995563
StockL,664.8,953.79,389.03,700.02,2025-04-25 06:43:44.405995563
StockN,169.08,460.94,114.09,278.01,2025-04-25 06:43:44.905995563
StockV,310.5,631.91,46.2,603.95,2025-04-25 06:43:45.405995563
StockC,266.27,988.24,165.17,806.43,2025-04-25 06:43:45.905995563
StockS,744.79,924.61,630.71,811.46,2025-04-25 06:43:46.405995563
StockP,364.2,945.73,237.8,714.38,2025-04-25 06:43:46.905995563
StockF,712.81,985.05,567.96,888.28,2025-04-25 06:43:47.405995563
StockX,691.52,971.39,24.93,930.1,2025-04-25 06:43:47.905995563
StockV,297.73,930.26,175.49,884.7,2025-04-25 06:43:48.405995563
StockY,323.7,846.15,48.38,472.41,2025-04-25 06:43:48.905995563
StockD,198.34,554.45,175.92,487.59,2025-04-25 06:43:49.405995563
StockM,267.2,993.27,116.6,527.36,2025-04-25 06:43:49.905995563
StockJ,392.01,500.6,308.56,460.89,2025-04-25 06:43:50.405995563
StockQ,288.68,888.35,179.53,611.65,2025-04-25 06:43:50.905995563
StockS,162.52,783.13,73.59,724.85,2025-04-25 06:43:51.405995563
StockS,793.55,930.99,282.68,883.33,2025-04-25 06:43:51.905995563
StockN,707.19,869.08,510.71,769.24,2025-04-25 06:43:52.405995563
StockU,412.85,703.24,43.21,456.4,2025-04-25 06:43:52.905995563
StockY,81.41,540.32,80.91,294.68,2025-04-25 06:43:53.405995563
StockE,427.15,934.31,138.54,680.19,2025-04-25 06:43:53.905995563
StockI,408.99,911.79,4.74,593.59,2025-04-25 06:43:54.405995563
StockG,139.28,956.95,64.68,910.61,2025-04-25 06:43:54.905995563
StockL,764.99,978.69,308.77,939.47,2025-04-25 06:43:55.405995563
StockN,204.32,784.81,103.36,384.03,2025-04-25 06:43:55.905995563
StockG,355.69,882.3,354.33,665.55,2025-04-25 06:43:56.405995563
StockU,223.23,870.43,134.17,649.94,2025-04-25 06:43:56.905995563
StockF,276.43,990.05,165.06,497.63,2025-04-25 06:43:57.405995563
StockP,466.72,776.09,371.69,575.24,2025-04-25 06:43:57.905995563
StockH,786.95,981.35,624.8,932.52,2025-04-25 06:43:58.405995563
StockE,349.31,491.05,78.3,424.62,2025-04-25 06:43:58.905995563
StockF,333.28,757.78,297.37,425.12,2025-04-25 06:43:59.405995563
StockV,479.23,600.38,248.53,513.5,2025-04-25 06:43:59.905995563
StockY,258.53,683.64,188.48,324.41,2025-04-25 06:44:00.405995563
StockQ,508.14,939.08,298.22,792.63,2025-04-25 06:44:00.905995563
StockW,363.56,883.82,82.77,670.81,2025-04-25 06:44:01.405995563
StockC,276.43,752.98,230.68,664.3,2025-04-25 06:44:01.905995563
StockL,549.24,984.45,377.21,788.51,2025-04-25 06:44:02.405995563
StockU,200.05,938.47,6.22,742.91,2025-04-25 06:44:02.905995563
StockZ,92.55,469.78,75.65,245.04,2025-04-25 06:44:03.405995563
StockU,336.45,985.41,138.12,473.56,2025-04-25 06:44:03.905995563
StockZ,467.76,997.79,295.93,928.33,2025-04-25 06:44:04.405995563
StockT,371.76,507.69,183.94,463.8,2025-04-25 06:44:04.905995563
StockU,268.48,684.55,224.73,444.14,2025-04-25 06:44:05.405995563
StockO,490.45,802.55,319.72,595.08,2025-04-25 06:44:05.905995563
StockN,698.79,880.94,106.35,707.55,2025-04-25 06:44:06.405995563
StockJ,234.5,856.79,74.59,266.34,2025-04-25 06:44:06.905995563
StockK,96.85,917.55,11.45,906.62,2025-04-25 06:44:07.405995563
StockN,644.36,810.52,264.77,757.01,2025-04-25 06:44:07.905995563
StockG,580.65,789.28,528.66,596.67,2025-04-25 06:44:08.405995563
StockC,587.22,703.3,438.29,636.93,2025-04-25 06:44:08.905995563
StockS,778.78,833.95,268.97,790.89,2025-04-25 06:44:09.405995563
StockZ,116.36,832.48,80.3,227.56,2025-04-25 06:44:09.905995563
StockQ,37.44,242.65,36.84,234.24,2025-04-25 06:44:10.405995563
StockU,287.98,955.21,65.96,296.85,2025-04-25 06:44:10.905995563
StockV,679.29,832.89,97.66,706.29,2025-04-25 06:44:11.405995563
StockF,387.75,557.57,169.28,532.31,2025-04-25 06:44:11.905995563
StockE,277.29,947.3,102.92,735.02,2025-04-25 06:44:12.405995563
StockS,161.61,287.02,4.28,173.13,2025-04-25 06:44:12.905995563
StockF,354.65,989.92,293.84,361.21,2025-04-25 06:44:13.405995563
StockL,542.22,646.57,427.01,644.59,2025-04-25 06:44:13.905995563
StockP,301.47,765.18,95.01,364.71,2025-04-25 06:44:14.405995563
StockL,660.66,956.75,99.08,889.06,2025-04-25 06:44:14.905995563
StockC,226.72,921.95,193.86,846.78,2025-04-25 06:44:15.405995563
StockE,119.91,847.95,46.11,323.39,2025-04-25 06:44:15.905995563
StockZ,284.01,975.1,9.67,909.92,2025-04-25 06:44:16.405995563
StockA,741.73,979.71,428.38,745.2,2025-04-25 06:44:16.905995563
StockF,558.91,938.08,366.87,603.17,2025-04-25 06:44:17.405995563
StockA,110.54,785.56,95.85,174.56,2025-04-25 06:44:17.905995563
StockS,287.54,965.96,274.52,646.85,2025-04-25 06:44:18.405995563
StockJ,345.5,921.35,337.44,610.98,2025-04-25 06:44:18.905995563
StockN,40.88,825.64,16.56,533.53,2025-04-25 06:44:19.405995563
StockN,285.83,986.85,82.57,556.94,2025-04-25 06:44:19.905995563
StockV,382.09,877.79,130.72,405.15,2025-04-25 06:44:20.405995563
StockQ,356.7,832.78,157.06,683.49,2025-04-25 06:44:20.905995563
StockR,385.18,822.31,309.18,486.66,2025-04-25 06:44:21.405995563
StockY,290.6,783.97,111.93,330.5,2025-04-25 06:44:21.905995563
StockJ,470.7,879.29,21.47,695.92,2025-04-25 06:44:22.405995563
StockL,566.21,715.71,313.28,596.23,2025-04-25 06:44:22.905995563
StockR,39.31,761.54,24.68,421.26,2025-04-25 06:44:23.405995563
StockF,679.77,921.28,615.96,698.72,2025-04-25 06:44:23.905995563
StockV,394.64,795.19,106.74,768.65,2025-04-25 06:44:24.405995563
StockH,256.28,345.26,30.33,281.06,2025-04-25 06:44:24.905995563
StockV,456.86,934.01,331.94,853.62,2025-04-25 06:44:25.405995563
StockT,202.32,847.74,155.91,500.65,2025-04-25 06:44:25.905995563
StockW,486.23,872.44,180.85,798.47,2025-04-25 06:44:26.405995563
StockR,356.49,961.15,220.16,828.52,2025-04-25 06:44:26.905995563
StockV,731.15,826.86,199.48,742.77,2025-04-25 06:44:27.405995563
StockM,316.62,823.65,79.74,795.08,2025-04-25 06:44:27.905995563
StockI,329.76,853.96,8.33,622.76,2025-04-25 06:44:28.405995563
StockY,170.86,559.31,155.27,304,2025-04-25 06:44:28.905995563
StockJ,574.58,809.32,128.07,793.29,2025-04-25 06:44:29.405995563
StockV,394.74,883.22,218.49,565.64,2025-04-25 06:44:29.905995563
StockB,82.35,410.74,56.76,365.49,2025-04-25 06:44:30.405995563
StockN,924.76,946.92,625.17,938.23,2025-04-25 06:44:30.905995563
StockN,562.53,968.45,528.52,587.98,2025-04-25 06:44:31.405995563
StockR,228.63,810.35,173.25,372.55,2025-04-25 06:44:31.905995563
StockM,589.55,912.09,120.55,812.8,2025-04-25 06:44:32.405995563
StockP,747.36,987.95,434.47,905.01,2025-04-25 06:44:32.905995563
StockK,221.94,929.18,134.26,470.39,2025-04-25 06:44:33.405995563
StockD,175.36,493.18,78.57,274.79,2025-04-25 06:44:33.905995563
StockG,657.31,934.09,525.42,725.1,2025-04-25 06:44:34.405995563
StockV,429.12,812.12,266.85,575.27,2025-04-25 06:44:34.905995563
StockO,626.97,891.77,440.72,639.88,2025-04-25 06:44:35.405995563
StockK,596.6,745.28,140.04,651.51,2025-04-25 06:44:35.905995563
StockK,571.28,669.24,408.82,608.56,2025-04-25 06:44:36.405995563
StockV,657.46,891.23,486.3,883.52,2025-04-25 06:44:36.905995563
StockT,350.81,674.62,215.61,620.96,2025-04-25 06:44:37.405995563
StockU,588.37,987.8,326.84,873.33,2025-04-25 06:44:37.905995563
StockT,384.56,610.12,174.88,544.37,2025-04-25 06:44:38.405995563
StockV,83.37,607.31,30.5,299.27,2025-04-25 06:44:38.905995563
StockU,430.27,881.55,13.88,800.56,2025-04-25 06:44:39.405995563
StockN,221.03,720.89,19.62,235.99,2025-04-25 06:44:39.905995563
StockT,385.06,595.02,218.59,456.79,2025-04-25 06:44:40.405995563
StockE,546.9,921.65,97.81,623.25,2025-04-25 06:44:40.905995563
StockN,843.62,979.88,681.7,950.86,2025-04-25 06:44:41.405995563
StockZ,307.7,922.32,256.06,361.91,2025-04-25 06:44:41.905995563
StockG,279.87,904.78,121.27,573.87,2025-04-25 06:44:42.405995563
StockU,126.6,942.65,59.9,761.69,2025-04-25 06:44:42.905995563
StockH,488.9,856.14,181.89,705.04,2025-04-25 06:44:43.405995563
StockW,691.99,970.45,318.72,895.37,2025-04-25 06:44:43.905995563
StockX,525.88,607.55,292.03,575.58,2025-04-25 06:44:44.405995563
StockT,276.21,872.5,149.75,464.25,2025-04-25 06:44:44.905995563
StockN,657.37,853.37,611.69,831.83,2025-04-25 06:44:45.405995563
StockW,97.95,728.04,16.07,516,2025-04-25 06:44:45.905995563
StockM,321.89,727.75,156.4,469.29,2025-04-25 06:44:46.405995563
StockL,452.44,672.95,280.18,596.93,2025-04-25 06:44:46.905995563
StockK,469.67,804.97,114.96,530.32,2025-04-25 06:44:47.405995563
StockW,178.54,557.38,103.22,270.69,2025-04-25 06:44:47.905995563
StockY,279.25,982.35,73.65,572.83,2025-04-25 06:44:48.405995563
StockW,60.46,687.3,59.87,454.03,2025-04-25 06:44:48.905995563
StockW,723.66,890.84,657.67,824.73,2025-04-25 06:44:49.405995563
StockT,602.24,743.01,269,646.03,2025-04-25 06:44:49.905995563
StockQ,406.89,683.43,56.27,553.71,2025-04-25 06:44:50.405995563
StockW,208.73,933.98,14.76,816.99,2025-04-25 06:44:50.905995563
StockF,374.94,947.79,266,407.45,2025-04-25 06:44:51.405995563
StockW,191.72,985.41,24.59,700.47,2025-04-25 06:44:51.905995563
StockZ,94.85,703.31,76.52,627.81,2025-04-25 06:44:52.405995563
StockC,502.43,982.96,226.84,567,2025-04-25 06:44:52.905995563
StockM,612.22,981.34,511.94,668.71,2025-04-25 06:44:53.405995563
StockQ,96.8,136.92,90.17,127,2025-04-25 06:44:53.905995563
StockC,657.31,847.58,79.45,711.85,2025-04-25 06:44:54.405995563
StockE,72.34,486.48,4.68,107.78,2025-04-25 06:44:54.905995563
StockM,606.2,821.54,98.31,730.89,2025-04-25 06:44:55.405995563
StockB,334.91,989.69,290.67,807.52,2025-04-25 06:44:55.905995563
StockC,237.53,844.61,199.49,284.2,2025-04-25 06:44:56.405995563
StockH,665.17,981.62,169.07,759.11,2025-04-25 06:44:56.905995563
StockW,426.35,877.86,132.29,548.26,2025-04-25 06:44:57.405995563
StockN,530.97,700.05,417.82,683.32,2025-04-25 06:44:57.905995563
StockK,214.5,895.22,4.66,333.66,2025-04-25 06:44:58.405995563
StockI,399.63,977.36,202.6,886.97,2025-04-25 06:44:58.905995563
StockV,261.19,978.25,235.23,955.96,2025-04-25 06:44:59.405995563
StockW,448.37,884.82,157.85,858.24,2025-04-25 06:44:59.905995563
StockG,605.62,989.36,600.75,670.23,2025-04-25 06:45:00.405995563
StockE,316.58,720.4,248.65,522.05,2025-04-25 06:45:00.905995563
StockM,271.08,801.69,196.28,603.73,2025-04-25 06:45:01.405995563
StockO,801.06,898.71,322.65,893.31,2025-04-25 06:45:01.905995563
StockM,925.18,956.59,595.35,933.71,2025-04-25 06:45:02.405995563
StockN,474.55,892.66,41.48,820.79,2025-04-25 06:45:02.905995563
StockA,356.59,642.47,110.32,374.72,2025-04-25 06:45:03.405995563
StockY,256.29,938.24,135.33,665.53,2025-04-25 06:45:03.905995563
StockE,506.31,927.7,364.5,692.21,2025-04-25 06:45:04.405995563
StockK,33.01,965.88,20.84,258.1,2025-04-25 06:45:04.905995563
StockS,668.01,828.77,139.64,751.66,2025-04-25 06:45:05.405995563
StockO,707.59,923.18,549.36,732.17,2025-04-25 06:45:05.905995563
StockH,372.01,630.54,290.86,426.9,2025-04-25 06:45:06.405995563
StockZ,695.15,809.39,265.96,742.15,2025-04-25 06:45:06.905995563
StockX,359.26,893.83,1.79,651.63,2025-04-25 06:45:07.405995563
